"postcode","latitude","longitude"
"M11 4FH","53.486722","-2.186518"
"M11 4FJ","53.485541","-2.183499"
"M11 4FL","53.486176","-2.18531"
"M11 4FN","53.485042","-2.186586"
"M11 4FP","53.487074","-2.18563"
"M11 4FQ","53.486425","-2.18718"
"M11 4FR","53.488168","-2.187685"
"M11 4FS","53.488672","-2.187416"
"M11 4FT","53.487808","-2.187864"
"M11 4FU","53.485315","-2.183995"
"M11 4FW","53.485524","-2.18734"
"M11 4FX","53.486094","-2.185882"
"M11 4FY","53.48691","-2.187514"
"M11 4GA","53.483955","-2.173953"
"M11 4GB","53.483049","-2.172729"
"M11 4GD","53.487005","-2.188477"
"M11 4GE","53.484775","-2.184807"
"M11 4GF","53.486492","-2.184724"
"M11 4GG","53.486671","-2.185146"
"M11 4GQ","53.486209","-2.187088"
"M11 4GR","53.482139","-2.174443"
"M11 4GS","53.481792","-2.171789"
"M11 4GT","53.481627","-2.172887"
"M11 4GU","53.479938","-2.172202"
"M11 4GY","53.482993","-2.173934"
"M11 4GZ","53.482938","-2.175004"
"M11 4HA","53.485281","-2.18291"
"M11 4HB","53.486468","-2.182297"
"M11 4HD","53.48531","-2.181735"
"M11 4HE","53.485632","-2.182354"
"M11 4HF","53.485634","-2.18148"
"M11 4HG","53.486251","-2.18311"
"M11 4HH","53.485663","-2.180018"
"M11 4HJ","53.485914","-2.1802"
"M11 4HL","53.485985","-2.18121"
"M11 4HN","53.486284","-2.179539"
"M11 4HP","53.486487","-2.181544"
"M11 4HQ","53.486056","-2.181753"
"M11 4HR","53.486278","-2.183487"
"M11 4HS","53.486052","-2.18427"
"M11 4HT","53.487874","-2.184834"
"M11 4HU","53.487877","-2.184232"
"M11 4HW","53.486363","-2.180323"
"M11 4HX","53.488422","-2.18633"
"M11 4HZ","53.488751","-2.182669"
"M11 4JA","53.487932","-2.182936"
"M11 4JB","53.488026","-2.18045"
"M11 4JD","53.488279","-2.179562"
"M11 4JE","53.488989","-2.179957"
"M11 4JF","53.488738","-2.179564"
"M11 4JG","53.488408","-2.183798"
"M11 4JH","53.487766","-2.179846"
"M11 4JJ","53.48756","-2.179348"
"M11 4JL","53.486963","-2.18239"
"M11 4JN","53.487555","-2.182784"
"M11 4JP","53.488097","-2.181249"
"M11 4JQ","53.487009","-2.181184"
"M11 4JR","53.487272","-2.17995"
"M11 4JS","53.486755","-2.182826"
"M11 4JT","53.486991","-2.181531"
"M11 4JU","53.486457","-2.178153"
"M11 4JW","53.4877","-2.182122"
"M11 4JX","53.485981","-2.177895"
"M11 4JY","53.486755","-2.176753"
"M11 4JZ","53.486056","-2.175258"
"M11 4LA","53.485812","-2.176116"
"M11 4LB","53.485815","-2.174247"
"M11 4LD","53.485547","-2.173538"
"M11 4LE","53.485758","-2.170238"
"M11 4LF","53.486558","-2.170241"
"M11 4LG","53.486633","-2.174582"
"M11 4LH","53.486402","-2.172501"
"M11 4LJ","53.486408","-2.173103"
"M11 4LL","53.487399","-2.17178"
"M11 4LN","53.487159","-2.170892"
"M11 4LP","53.487905","-2.171196"
"M11 4LQ","53.486311","-2.173571"
"M16 9BW","53.461373","-2.275616"
"M16 9BX","53.462547","-2.273153"
"M16 9BY","53.461619","-2.274518"
"M16 9BZ","53.462365","-2.274146"
"M16 9DA","53.464663","-2.267111"
"M16 9DB","53.46225","-2.269446"
"M16 9DD","53.461287","-2.274199"
"M16 9DE","53.461678","-2.272304"
"M16 9DF","53.461461","-2.271941"
"M16 9DG","53.463812","-2.266624"
"M16 9DH","53.462001","-2.272397"
"M16 9DJ","53.462277","-2.273498"
"M16 9DL","53.462648","-2.272295"
"M16 9DN","53.462578","-2.271798"
"M16 9DP","53.463258","-2.26888"
"M16 9DQ","53.46363","-2.267572"
"M16 9DR","53.461842","-2.271311"
"M16 9DT","53.462386","-2.272836"
"M16 9DW","53.462103","-2.270906"
"M16 9DX","53.464669","-2.26901"
"M16 9EA","53.466173","-2.267618"
"M16 9EB","53.466883","-2.267351"
"M16 9EJ","53.466638","-2.268811"
"M16 9EN","53.466134","-2.268959"
"M16 9EU","53.460025","-2.263498"
"M16 9EW","53.465754","-2.270086"
"M16 9EX","53.465269","-2.269495"
"M16 9EY","53.466151","-2.268958"
"M16 9EZ","53.467668","-2.266709"
"M16 9FE","53.467962","-2.267373"
"M16 9FG","53.468337","-2.268596"
"M16 9FH","53.466921","-2.266945"
"M16 9FT","53.454424","-2.267679"
"M16 9FX","53.463478","-2.275117"
"M16 9FZ","53.461518","-2.262618"
"M16 9GA","53.458829","-2.268069"
"M16 9GB","53.458609","-2.26992"
"M16 9GD","53.458587","-2.271426"
"M16 9GE","53.457764","-2.273333"
"M16 9GF","53.464214","-2.266852"
"M16 9GG","53.453709","-2.270461"
"M16 9GH","53.46124","-2.266427"
"M16 9GN","53.46205","-2.262622"
"M16 9GP","53.455574","-2.26844"
"M16 9GQ","53.454485","-2.269051"
"M16 9GR","53.454114","-2.274063"
"M16 9GS","53.454293","-2.2706"
"M16 9GT","53.4541","-2.272241"
"M16 9GZ","53.464618","-2.26788"
"M16 9HA","53.465156","-2.267897"
"M16 9HB","53.464926","-2.270713"
"M16 9HD","53.465406","-2.268471"
"M16 9HE","53.464241","-2.27119"
"M16 9HF","53.464198","-2.270045"
"M16 9HN","53.463906","-2.268628"
"M16 9HQ","53.464321","-2.275514"
"M16 9HT","53.465033","-2.270789"
"M16 9HU","53.463186","-2.272464"
"M16 9HW","53.464312","-2.275514"
"M16 9HY","53.457321","-2.262773"
"M16 9JA","53.463652","-2.269786"
"M16 9JE","53.461102","-2.26367"
"M16 9JG","53.462257","-2.266434"
"M16 9JH","53.462743","-2.266256"
"M16 9JJ","53.461899","-2.265211"
"M16 9JN","53.460411","-2.264028"
"M16 9JP","53.461082","-2.265161"
"M16 9JQ","53.461836","-2.265769"
"M16 9JR","53.461638","-2.265888"
"M16 9JS","53.460757","-2.265867"
"M16 9JT","53.460475","-2.263456"
"M16 9JU","53.460534","-2.265098"
"M16 9JW","53.460714","-2.264405"
"M16 9JX","53.460325","-2.266166"
"M16 9JY","53.45993","-2.266178"
"M16 9JZ","53.460137","-2.266089"
"M16 9LA","53.459759","-2.266087"
"M16 9LB","53.459598","-2.26589"
"M16 9LD","53.458993","-2.267151"
"M16 9LE","53.459436","-2.265814"
"M16 9LF","53.459493","-2.264323"
"M16 9LG","53.461335","-2.264967"
"M16 9LH","53.460705","-2.264918"
"M16 9LJ","53.4611","-2.265478"
"M16 9LL","53.460878","-2.264211"
"M16 9LN","53.460423","-2.266603"
"M16 9LP","53.459909","-2.263136"
"M16 9LQ","53.459905","-2.261057"
"M16 9LR","53.459991","-2.262609"
"M16 9LS","53.460548","-2.262476"
"M16 9LT","53.46019","-2.262234"
"M16 9LU","53.459096","-2.261083"
"M16 9LW","53.459426","-2.262049"
"M16 9LX","53.459141","-2.260449"
"M16 9LY","53.457746","-2.261179"
"M16 9LZ","53.458717","-2.261743"
"M16 9NA","53.458683","-2.26102"
"M16 9NB","53.459596","-2.262682"
"M16 9ND","53.458462","-2.262509"
"M16 9NE","53.457772","-2.26249"
"M16 9NF","53.458621","-2.263925"
"M16 9NG","53.455906","-2.268653"
"M16 9NH","53.459036","-2.264034"
"M16 9NN","53.467165","-2.269868"
"M16 9NQ","53.456958","-2.268584"
"M16 9NR","53.458006","-2.270082"
"M16 9NS","53.457406","-2.273241"
"M16 9NT","53.456273","-2.273233"
"M16 9NU","53.454972","-2.272231"
"M16 9NW","53.461412","-2.261969"
"M16 9NX","53.456545","-2.272317"
"M16 9NY","53.456718","-2.271459"
"M16 9NZ","53.45556","-2.27091"
"M16 9PA","53.456763","-2.270646"
"M16 9PG","53.460172","-2.270291"
"M16 9PJ","53.46126","-2.270057"
"M16 9PN","53.460979","-2.266998"
"M16 9PP","53.460773","-2.27049"
"M16 9PQ","53.461148","-2.271909"
"M16 9PR","53.460004","-2.268935"
"M16 9PS","53.45963","-2.267683"
"M16 9PT","53.459305","-2.268313"
"M16 9PU","53.459788","-2.269054"
"M16 9PW","53.460463","-2.268667"
"M16 9PX","53.459563","-2.269384"
"M16 9PY","53.459524","-2.270739"
"M16 9PZ","53.459329","-2.269533"
"M16 9QA","53.459121","-2.269923"
"M16 9QB","53.458448","-2.269407"
"M16 9QD","53.458724","-2.270553"
"M16 9QE","53.458999","-2.272167"
"M16 9QF","53.458139","-2.271197"
"M16 9QG","53.454404","-2.268447"
"M16 9QH","53.458744","-2.269243"
"M16 9QL","53.463186","-2.272464"
"M16 9QN","53.463186","-2.272464"
"M16 9QP","53.455102","-2.26669"
"M16 9QQ","53.455026","-2.268256"
"M16 9QR","53.453267","-2.270925"
"M16 9QS","53.454089","-2.27328"
"M16 9QT","53.454117","-2.272783"
"M16 9QU","53.454589","-2.270723"
"M16 9QW","53.453469","-2.272447"
"M16 9QX","53.463186","-2.272464"
"M16 9QY","53.463186","-2.272464"
"M16 9RA","53.452987","-2.267264"
"M16 9RB","53.452928","-2.265969"
"M16 9RD","53.45211","-2.265617"
"M16 9RE","53.451032","-2.26552"
"M16 9RF","53.451408","-2.266456"
"M16 9RG","53.452513","-2.269986"
"M16 9RH","53.452047","-2.266204"
"M16 9RJ","53.451891","-2.267303"
"M16 9RL","53.452548","-2.267005"
"M16 9RN","53.453372","-2.268471"
"M16 9RQ","53.451929","-2.270631"
"M16 9RR","53.453","-2.269885"
"M16 9RS","53.453083","-2.269117"
"M16 9RT","53.452519","-2.268044"
"M16 9RW","53.452255","-2.269533"
"M16 9RX","53.453225","-2.269615"
"M16 9SB","53.464881","-2.274479"
"M16 9SD","53.464881","-2.274479"
"M16 9SF","53.465885","-2.271774"
"M16 9TR","53.463354","-2.278129"
"M16 9UA","53.463594","-2.279079"
"M16 9UN","53.463611","-2.279079"
"M16 9WA","53.459254","-2.262921"
"M16 9WB","53.458572","-2.262103"
"M16 9WD","53.458283","-2.262794"
"M16 9WE","53.457975","-2.263756"
"M16 9WF","53.458109","-2.264345"
"M16 9WG","53.457548","-2.270169"
"M16 9WH","53.459359","-2.264021"
"M16 9WJ","53.457469","-2.269326"
"M16 9WL","53.456946","-2.26991"
"M16 9WP","53.456544","-2.268898"
"M16 9WQ","53.456335","-2.269635"
"M16 9WR","53.457695","-2.271872"
"M16 9WS","53.456454","-2.272738"
"M16 9WT","53.45535","-2.272279"
"M16 9WU","53.456582","-2.271865"
"M16 9WX","53.456897","-2.271098"
"M16 9WY","53.455301","-2.270005"
"M16 9WZ","53.456802","-2.270195"
"M16 9XH","53.46177","-2.275151"
"M16 9XJ","53.462215","-2.273061"
"M16 9XL","53.462033","-2.273948"
"M16 9YD","53.465895","-2.267541"
"M17 1AB","53.464317","-2.284943"
"M17 1AD","53.468033","-2.319269"
"M17 1AE","53.464193","-2.323217"
"M17 1AF","53.472362","-2.34312"
"M17 1AG","53.464855","-2.285233"
"M17 1AN","53.468085","-2.309538"
"M17 1AP","53.465027","-2.310404"
"M17 1AS","53.47306","-2.318086"
"M17 1AU","53.474168","-2.320459"
"M17 1AW","53.466855","-2.301741"
"M17 1AY","53.470326","-2.308288"
"M17 1AZ","53.472909","-2.323945"
"M17 1BE","53.469633","-2.322007"
"M17 1BG","53.464196","-2.307958"
"M17 1BJ","53.465484","-2.307455"
"M17 1BL","53.471545","-2.313435"
"M17 1BN","53.467516","-2.307124"
"M17 1BR","53.46692","-2.300838"
"M17 1BS","53.472761","-2.311997"
"M17 1BW","53.468093","-2.309658"
"M17 1BY","53.465445","-2.28712"
"M17 1DB","53.464933","-2.312"
"M17 1DD","53.468322","-2.297956"
"M17 1DJ","53.470022","-2.304641"
"M17 1DP","53.461119","-2.29908"
"M17 1DQ","53.464256","-2.309766"
"M17 1DW","53.46173","-2.306193"
"M17 1DY","53.460998","-2.300419"
"M17 1DZ","53.464633","-2.309709"
"M17 1EB","53.474698","-2.327425"
"M17 1ED","53.461435","-2.308601"
"M17 1EE","53.463703","-2.307638"
"M17 1EH","53.469658","-2.333246"
"M17 1EJ","53.465844","-2.300469"
"M17 1EQ","53.478389","-2.321938"
"M17 1ES","53.467103","-2.292961"
"M17 1EX","53.46742","-2.291592"
"M17 1FA","53.456765","-2.307603"
"M17 1FD","53.461149","-2.311852"
"M17 1FG","53.465292","-2.308599"
"M17 1FP","53.463556","-2.305272"
"M17 1FQ","53.458417","-2.31504"
"M17 1FR","53.475136","-2.321461"
"M17 1FT","53.468785","-2.299405"
"M17 1FZ","53.470693","-2.30213"
"M17 1GA","53.470149","-2.314313"
"M17 1GB","53.465124","-2.307528"
"M17 1GJ","53.469717","-2.317473"
"M17 1GL","53.465232","-2.285446"
"M17 1GP","53.466344","-2.290937"
"M17 1GW","53.465159","-2.286094"
"M17 1HA","53.472301","-2.305727"
"M17 1HE","53.467956","-2.293343"
"M17 1HG","53.469798","-2.311102"
"M17 1HH","53.468802","-2.296483"
"M17 1HJ","53.471254","-2.311068"
"M17 1HQ","53.471714","-2.317489"
"M17 1HR","53.468041","-2.312807"
"M17 1HU","53.468494","-2.311152"
"M17 1HW","53.461678","-2.312082"
"M17 1HY","53.465159","-2.286094"
"M17 1HZ","53.465088","-2.285506"
"M17 1JE","53.46588","-2.31029"
"M17 1JF","53.4665","-2.310324"
"M17 1JG","53.4812","-2.280431"
"M17 1JL","53.466732","-2.314981"
"M17 1JS","53.464237","-2.316529"
"M17 1JT","53.472503","-2.324303"
"M17 1JX","53.464265","-2.309163"
"M17 1JY","53.466948","-2.307646"
"M17 1JZ","53.463975","-2.306601"
"M17 1LB","53.467551","-2.304006"
"M17 1LD","53.465088","-2.285506"
"M17 1LE","53.466362","-2.318397"
"M17 1LF","53.469084","-2.305417"
"M17 1LP","53.46587","-2.327808"
"M17 1LT","53.463278","-2.309066"
"M17 1NB","53.470583","-2.316335"
"M17 1NF","53.465932","-2.301132"
"M17 1NH","53.474585","-2.319393"
"M17 1NJ","53.474149","-2.317265"
"M17 1NR","53.469246","-2.315889"
"M17 1NW","53.467022","-2.310479"
"M17 1NX","53.476593","-2.321608"
"M17 1NY","53.466475","-2.320507"
"M17 1PA","53.476852","-2.328767"
"M17 1PB","53.47188","-2.318695"
"M17 1PF","53.467801","-2.314808"
"M17 1PG","53.464288","-2.320747"
"M17 1PH","53.462071","-2.320173"
"M17 1PJ","53.462806","-2.307316"
"M17 1PN","53.461497","-2.319265"
"M17 1PP","53.463886","-2.32347"
"M17 1PQ","53.464672","-2.315206"
"M17 1PR","53.464682","-2.321804"
"M17 1PS","53.465398","-2.323241"
"M17 1PY","53.459668","-2.303769"
"M17 1PZ","53.466815","-2.323718"
"M17 1QA","53.46131","-2.31848"
"M17 1QB","53.463258","-2.323255"
"M17 1QD","53.461868","-2.315532"
"M17 1QR","53.467066","-2.324338"
"M17 1QS","53.470832","-2.334355"
"M17 1RE","53.474511","-2.33012"
"M17 1RG","53.476578","-2.339552"
"M17 1RJ","53.466189","-2.315986"
"M17 1RN","53.472655","-2.32795"
"M17 1RP","53.468857","-2.323146"
"M17 1RW","53.472367","-2.334894"
"M17 1RY","53.4714","-2.339706"
"M17 1SA","53.472284","-2.328731"
"M17 1SB","53.476046","-2.333672"
"M17 1SD","53.475227","-2.330727"
"M17 1SE","53.474643","-2.343711"
"M17 1SF","53.475029","-2.334538"
"M17 1SG","53.476999","-2.327155"
"M17 1SH","53.474487","-2.347505"
"M17 1SJ","53.465373","-2.315332"
"M17 1SL","53.4812","-2.280431"
"M17 1SN","53.467408","-2.33026"
"M17 1SP","53.466994","-2.311097"
"M17 1SQ","53.474119","-2.334862"
"M17 1SR","53.476702","-2.330588"
"M17 1SS","53.476771","-2.338062"
"M17 1SU","53.474593","-2.335815"
"M17 1SW","53.468716","-2.328794"
"M17 1SX","53.474815","-2.340322"
"M17 1TD","53.471416","-2.337055"
"M17 1TN","53.465199","-2.313147"
"M17 1TR","53.466249","-2.313878"
"M17 1TS","53.464128","-2.30722"
"M17 1TT","53.466331","-2.316424"
"M17 1TU","53.47547","-2.313945"
"M17 1TZ","53.469767","-2.298885"
"M17 1UP","53.464175","-2.302445"
"M17 1WA","53.46219","-2.322342"
"M17 1WD","53.466625","-2.293319"
"M17 1WF","53.465926","-2.303572"
"M17 1WH","53.474023","-2.317928"
"M17 1WQ","53.4812","-2.280431"
"M17 1WS","53.465576","-2.288688"
"M17 1WT","53.470477","-2.326051"
"M17 8AA","53.465709","-2.349829"
"M17 8AH","53.466116","-2.34911"
"M17 8AJ","53.46684","-2.350486"
"M17 8AP","53.466511","-2.349294"
"M17 8AR","53.466311","-2.349562"
"M17 8AS","53.467053","-2.341962"
"M17 8AT","53.467661","-2.352482"
"M17 8BA","53.465486","-2.346212"
"M17 8BB","53.464912","-2.345696"
"M17 8BD","53.464652","-2.345558"
"M17 8BL","53.465152","-2.346088"
"M17 8BN","53.464971","-2.346749"
"M17 8BR","53.464966","-2.345741"
"M17 8BS","53.464586","-2.346642"
"M17 8DA","53.466544","-2.347275"
"M17 8DD","53.468637","-2.365595"
"M17 8DF","53.465687","-2.348082"
"M17 8EB","53.465085","-2.347972"
"M17 8ED","53.466179","-2.349005"
"M17 8EH","53.465649","-2.348805"
"M17 8JL","53.463529","-2.345293"
"M17 8PG","53.467828","-2.356202"
"M17 8PH","53.466179","-2.349005"
"M17 8PL","53.466179","-2.349005"
"M17 8RH","53.470002","-2.360229"
"M17 8WW","53.464656","-2.353391"
"M18 7AA","53.461863","-2.178063"
"M18 7AD","53.460322","-2.175739"
"M18 7AE","53.461406","-2.178123"
"M18 7AF","53.461387","-2.178454"
"M18 7AG","53.460476","-2.174821"
"M18 7AH","53.4611","-2.177971"
"M18 7AJ","53.459923","-2.177786"
"M18 7AL","53.460375","-2.176342"
"M18 7AN","53.460733","-2.177036"
"M18 7AP","53.460105","-2.176581"
"M18 7AQ","53.460306","-2.174549"
"M18 7AR","53.460853","-2.175124"
"M18 7AS","53.460645","-2.175981"
"M18 7AT","53.459988","-2.176491"
"M18 7AU","53.459927","-2.175451"
"M18 7AW","53.460608","-2.176885"
"M18 7AX","53.456581","-2.157787"
"M18 7AY","53.46064","-2.178239"
"M18 7AZ","53.461191","-2.177625"
"M18 7BA","53.463072","-2.186217"
"M18 7BB","53.46177","-2.185353"
"M18 7BE","53.45911","-2.180824"
"M18 7BF","53.458527","-2.179933"
"M18 7BG","53.460745","-2.181253"
"M18 7BN","53.461393","-2.18097"
"M18 7BP","53.460816","-2.181946"
"M18 7BQ","53.45981","-2.1814"
"M18 7BR","53.460799","-2.180862"
"M18 7BS","53.460656","-2.180801"
"M18 7BT","53.46027","-2.180528"
"M18 7BU","53.459722","-2.18036"
"M18 7BW","53.458283","-2.180836"
"M18 7BX","53.459757","-2.180857"
"M18 7BY","53.459596","-2.180134"
"M18 7BZ","53.45904","-2.179664"
"M18 7DA","53.459915","-2.183479"
"M18 7DB","53.459557","-2.182061"
"M18 7DD","53.459438","-2.183522"
"M18 7DE","53.458337","-2.186484"
"M18 7DF","53.458741","-2.186742"
"M18 7DG","53.45935","-2.188311"
"M18 7DH","53.458964","-2.187872"
"M18 7DJ","53.457937","-2.189118"
"M18 7DL","53.45907","-2.188776"
"M18 7DP","53.460065","-2.18417"
"M18 7DQ","53.460784","-2.183722"
"M18 7DR","53.454832","-2.172778"
"M18 7DS","53.450122","-2.168123"
"M18 7DT","53.450516","-2.175066"
"M18 7DU","53.449714","-2.169098"
"M18 7DW","53.46094","-2.169791"
"M18 7DY","53.457734","-2.169207"
"M18 7DZ","53.461203","-2.174431"
"M18 7EA","53.459917","-2.169427"
"M18 7EB","53.456243","-2.168012"
"M18 7ED","53.457249","-2.168633"
"M18 7EE","53.460961","-2.173586"
"M18 7EF","53.459686","-2.167483"
"M18 7EG","53.4597","-2.170299"
"M18 7EH","53.460297","-2.185105"
"M18 7EJ","53.458702","-2.170551"
"M18 7EL","53.460149","-2.170617"
"M18 7EN","53.460209","-2.172997"
"M18 7EP","53.457917","-2.172852"
"M18 7EQ","53.458115","-2.172868"
"M18 7ER","53.458818","-2.171546"
"M18 7ES","53.460443","-2.172983"
"M18 7ET","53.458269","-2.172086"
"M18 7EU","53.458387","-2.171198"
"M18 7EW","53.460864","-2.173708"
"M18 7EX","53.457789","-2.167927"
"M18 7EY","53.456528","-2.169714"
"M18 7EZ","53.456396","-2.168148"
"M18 7FA","53.460324","-2.167606"
"M18 7FB","53.460598","-2.169759"
"M18 7FD","53.460559","-2.166899"
"M18 7FE","53.458827","-2.165145"
"M18 7FF","53.458956","-2.168926"
"M18 7FG","53.459196","-2.16471"
"M18 7FH","53.459132","-2.165523"
"M18 7FJ","53.460539","-2.185483"
"M18 7FL","53.460461","-2.172818"
"M18 7FP","53.460335","-2.171536"
"M18 7FQ","53.458575","-2.170384"
"M18 7FR","53.458244","-2.170474"
"M18 7FS","53.461458","-2.18386"
"M18 7FT","53.458242","-2.171875"
"M18 7FU","53.458109","-2.170639"
"M18 7FX","53.456699","-2.169971"
"M18 7FY","53.455244","-2.169212"
"M18 7FZ","53.456077","-2.171309"
"M18 7GA","53.450557","-2.1721"
"M18 7GB","53.450799","-2.172357"
"M18 7GD","53.451015","-2.172056"
"M18 7GF","53.458485","-2.178126"
"M18 7GG","53.455126","-2.180776"
"M18 7GH","53.457704","-2.177204"
"M18 7GJ","53.457718","-2.179629"
"M18 7GL","53.457332","-2.179642"
"M18 7GN","53.456927","-2.179625"
"M18 7GP","53.456058","-2.177589"
"M18 7GQ","53.456083","-2.178944"
"M18 7GR","53.45286","-2.181519"
"M18 7GS","53.457266","-2.181449"
"M18 7GT","53.457285","-2.17949"
"M18 7GU","53.456829","-2.179053"
"M18 7GW","53.456773","-2.179503"
"M18 7GX","53.456042","-2.176504"
"M18 7GY","53.45698","-2.161945"
"M18 7HA","53.45779","-2.167114"
"M18 7HB","53.456253","-2.167575"
"M18 7HD","53.456326","-2.16625"
"M18 7HE","53.457865","-2.165277"
"M18 7HF","53.45837","-2.164134"
"M18 7HH","53.458847","-2.163263"
"M18 7HJ","53.45793","-2.163606"
"M18 7HL","53.457148","-2.163633"
"M18 7HN","53.457751","-2.163078"
"M18 7HQ","53.457037","-2.166147"
"M18 7HR","53.457397","-2.165908"
"M18 7HS","53.458488","-2.163322"
"M18 7HT","53.458739","-2.163579"
"M18 7HU","53.458173","-2.163441"
"M18 7HW","53.458641","-2.162735"
"M18 7HX","53.457723","-2.163891"
"M18 7HY","53.456941","-2.163737"
"M18 7HZ","53.457491","-2.161072"
"M18 7JA","53.455525","-2.16066"
"M18 7JB","53.45617","-2.161007"
"M18 7JD","53.45873","-2.162161"
"M18 7JE","53.457913","-2.161722"
"M18 7JF","53.45751","-2.161977"
"M18 7JG","53.455688","-2.159757"
"M18 7JH","53.456774","-2.159759"
"M18 7JL","53.455419","-2.159183"
"M18 7JN","53.456568","-2.160227"
"M18 7JP","53.454763","-2.159663"
"M18 7JQ","53.455076","-2.160266"
"M18 7JR","53.456284","-2.157726"
"M18 7JS","53.45579","-2.15792"
"M18 7JT","53.457003","-2.158256"
"M18 7JU","53.456876","-2.158858"
"M18 7JW","53.454592","-2.159662"
"M18 7JX","53.456839","-2.159174"
"M18 7JY","53.458301","-2.162131"
"M18 7JZ","53.458337","-2.16183"
"M18 7LA","53.457789","-2.161948"
"M18 7LB","53.457185","-2.162835"
"M18 7LD","53.457477","-2.159733"
"M18 7LE","53.456188","-2.155903"
"M18 7LF","53.458806","-2.154"
"M18 7LG","53.456725","-2.155874"
"M18 7LH","53.457721","-2.158981"
"M18 7LJ","53.459883","-2.16066"
"M18 7LL","53.457572","-2.154476"
"M18 7LN","53.457925","-2.154193"
"M18 7LP","53.457247","-2.157217"
"M18 7LQ","53.456789","-2.156628"
"M18 7LR","53.457122","-2.155967"
"M18 7LS","53.456889","-2.155364"
"M18 7LT","53.457043","-2.154551"
"M18 7LU","53.457143","-2.153934"
"M18 7LW","53.457192","-2.157714"
"M18 7LX","53.458221","-2.154164"
"M18 7LY","53.458789","-2.153322"
"M18 7LZ","53.458134","-2.15216"
"M18 7NA","53.458952","-2.152344"
"M18 7NB","53.459736","-2.15054"
"M18 7ND","53.458653","-2.173473"
"M18 7NE","53.458041","-2.174058"
"M18 7NF","53.455653","-2.172422"
"M18 7NG","53.451951","-2.171247"
